장기요양기관코드,기관유형코드,기관유형코드명,시설장,사무국장,사회복지사,의사_전임,의사_촉탁,간호사,간호조무사,치위생사,물리치료사,작업치료사,요양보호사,영양사,기타
24159000752,B02,재가노인복지시설 방문목욕,1,0,1,0,0,0,0,0,0,0,23,0,0
24159000753,B01,재가노인복지시설 방문요양,1,0,0,0,0,0,0,0,0,0,5,0,0
24159000754,B01,재가노인복지시설 방문요양,1,0,1,0,0,0,0,0,0,0,25,0,0
24159000755,B01,재가노인복지시설 방문요양,1,0,1,0,0,0,0,0,0,0,27,0,0
24159000755,B02,재가노인복지시설 방문목욕,1,0,1,0,0,0,0,0,0,0,19,0,0
24159000756,B01,재가노인복지시설 방문요양,1,0,3,0,0,0,0,0,0,0,68,0,0
24159000758,B01,재가노인복지시설 방문요양,1,0,2,0,0,0,0,0,0,0,33,0,0
24159000758,B02,재가노인복지시설 방문목욕,1,0,2,0,0,0,0,0,0,0,2,0,0
24159000759,B01,재가노인복지시설 방문요양,1,0,1,0,0,0,0,0,0,0,30,0,0
24159000759,B02,재가노인복지시설 방문목욕,1,0,1,0,0,0,0,0,0,0,9,0,0
24159000760,B01,재가노인복지시설 방문요양,1,0,2,0,0,0,0,0,0,0,38,0,0
24159000760,B02,재가노인복지시설 방문목욕,1,0,0,0,0,0,0,0,0,0,3,0,0
24159000763,B01,재가노인복지시설 방문요양,1,0,1,0,0,0,0,0,0,0,22,0,0
24159000763,B02,재가노인복지시설 방문목욕,1,0,0,0,0,0,0,0,0,0,2,0,0
24159000765,B01,재가노인복지시설 방문요양,0,0,0,0,0,0,0,0,0,0,0,0,0
24159000767,B01,재가노인복지시설 방문요양,1,0,0,0,0,0,0,0,0,0,1,0,0
24159000767,B03,재가노인복지시설 주야간보호,1,0,1,0,0,0,1,0,0,0,9,0,0
24159000769,B01,재가노인복지시설 방문요양,1,0,1,0,0,0,0,0,0,0,24,0,0
24159000769,B02,재가노인복지시설 방문목욕,1,0,0,0,0,0,0,0,0,0,22,0,0
24159000770,B03,재가노인복지시설 주야간보호,1,0,2,0,0,1,1,0,1,0,5,0,0
24159000771,B01,재가노인복지시설 방문요양,1,0,2,0,0,0,0,0,0,0,42,0,0
24159000771,B02,재가노인복지시설 방문목욕,1,0,2,0,0,0,0,0,0,0,0,0,0
24159000776,B01,재가노인복지시설 방문요양,1,0,2,0,0,0,0,0,0,0,43,0,0
24159000776,B02,재가노인복지시설 방문목욕,1,0,0,0,0,0,0,0,0,0,42,0,0
24159000776,B05,재가노인복지시설 방문간호,1,0,0,0,0,3,2,0,0,0,0,0,0
24159000777,B03,재가노인복지시설 주야간보호,1,0,2,0,0,1,2,0,0,0,10,0,0
24159000778,B01,재가노인복지시설 방문요양,1,0,2,0,0,0,0,0,0,0,44,0,0
24159000778,B02,재가노인복지시설 방문목욕,1,0,2,0,0,0,0,0,0,0,6,0,0
24159000779,B01,재가노인복지시설 방문요양,1,0,2,0,0,0,0,0,0,0,54,0,0
24159000779,B02,재가노인복지시설 방문목욕,1,0,0,0,0,0,0,0,0,0,4,0,0
24159000779,B03,재가노인복지시설 주야간보호,1,0,2,0,0,0,1,0,0,0,5,0,0
24159000780,B01,재가노인복지시설 방문요양,1,0,1,0,0,0,0,0,0,0,33,0,0
24159000781,B01,재가노인복지시설 방문요양,1,0,0,0,0,0,0,0,0,0,6,0,0
24159000781,B02,재가노인복지시설 방문목욕,1,0,0,0,0,0,0,0,0,0,5,0,0
24159000782,B01,재가노인복지시설 방문요양,1,0,0,0,0,0,0,0,0,0,30,0,0
24159000782,B02,재가노인복지시설 방문목욕,1,0,0,0,0,0,0,0,0,0,9,0,0
24159000783,B01,재가노인복지시설 방문요양,1,0,1,0,0,0,0,0,0,0,10,0,0
24159000783,B02,재가노인복지시설 방문목욕,1,0,1,0,0,0,0,0,0,0,7,0,0
24159000784,B01,재가노인복지시설 방문요양,1,0,0,0,0,0,0,0,0,0,19,0,0
24159000784,B02,재가노인복지시설 방문목욕,1,0,0,0,0,0,0,0,0,0,5,0,0
24159000787,B01,재가노인복지시설 방문요양,1,0,1,0,0,0,0,0,0,0,35,0,0
24159000789,B06,재가노인복지시설 복지용구,0,0,1,0,0,0,0,0,0,0,0,0,0
24159000790,B01,재가노인복지시설 방문요양,1,0,0,0,0,0,0,0,0,0,8,0,0
24159000790,B02,재가노인복지시설 방문목욕,1,0,0,0,0,0,0,0,0,0,5,0,0
24159000793,B03,재가노인복지시설 주야간보호,1,1,1,0,0,0,1,0,0,0,5,0,0
24159000796,B01,재가노인복지시설 방문요양,1,0,2,0,0,0,0,0,0,0,37,0,0
24159000796,B03,재가노인복지시설 주야간보호,1,0,1,0,0,0,1,0,0,0,4,0,0
24159000800,B01,재가노인복지시설 방문요양,1,0,0,0,0,0,0,0,0,0,4,0,0
24159000800,B02,재가노인복지시설 방문목욕,0,0,0,0,0,0,0,0,0,0,0,0,0
24159000801,B01,재가노인복지시설 방문요양,1,0,0,0,0,0,0,0,0,0,7,0,0
24159000801,B02,재가노인복지시설 방문목욕,1,0,0,0,0,0,0,0,0,0,2,0,0
24159000803,B03,재가노인복지시설 주야간보호,1,0,1,0,0,1,0,0,0,0,4,0,0
24159000804,B01,재가노인복지시설 방문요양,1,0,0,0,0,0,0,0,0,0,15,0,0
24159000804,B02,재가노인복지시설 방문목욕,1,0,0,0,0,0,0,0,0,0,4,0,0
24159000806,B01,재가노인복지시설 방문요양,1,0,1,0,0,0,0,0,0,0,19,0,0
24159000806,B02,재가노인복지시설 방문목욕,1,0,0,0,0,0,0,0,0,0,2,0,0
24159000808,B01,재가노인복지시설 방문요양,1,0,0,0,0,0,0,0,0,0,11,0,0
24159000808,B02,재가노인복지시설 방문목욕,0,0,0,0,0,0,0,0,0,0,10,0,0
24159000809,B01,재가노인복지시설 방문요양,1,0,0,0,0,0,0,0,0,0,15,0,0
24159000810,B01,재가노인복지시설 방문요양,1,0,0,0,0,0,0,0,0,0,21,0,0
24159000810,B02,재가노인복지시설 방문목욕,1,0,0,0,0,0,0,0,0,0,2,0,0
24159000814,B01,재가노인복지시설 방문요양,1,0,0,0,0,0,0,0,0,0,20,0,0
24159000814,B02,재가노인복지시설 방문목욕,0,0,0,0,0,0,0,0,0,0,2,0,0
24159000816,B06,재가노인복지시설 복지용구,1,0,0,0,0,0,0,0,0,0,0,0,0
24159000821,B01,재가노인복지시설 방문요양,1,0,2,0,0,0,0,0,0,0,48,0,0
24159000822,B01,재가노인복지시설 방문요양,1,0,0,0,0,0,0,0,0,0,10,0,0
24159000822,B02,재가노인복지시설 방문목욕,1,0,0,0,0,0,0,0,0,0,12,0,0
24159000824,B01,재가노인복지시설 방문요양,1,0,1,0,0,0,0,0,0,0,19,0,0
24159000824,B03,재가노인복지시설 주야간보호,1,0,1,0,0,1,0,0,0,0,5,0,0
24159000825,B06,재가노인복지시설 복지용구,1,0,0,0,0,0,0,0,0,0,0,0,0
24159000827,B01,재가노인복지시설 방문요양,1,0,0,0,0,0,0,0,0,0,8,0,0
24159000828,B06,재가노인복지시설 복지용구,1,0,0,0,0,0,0,0,0,0,0,0,0
24159000829,B01,재가노인복지시설 방문요양,1,0,0,0,0,0,0,0,0,0,9,0,0
24159000831,B01,재가노인복지시설 방문요양,1,0,0,0,0,0,0,0,0,0,5,0,0
24159000836,B03,재가노인복지시설 주야간보호,1,0,0,0,0,0,0,0,0,0,0,0,0
24159000841,B01,재가노인복지시설 방문요양,1,0,1,0,0,0,0,0,0,0,24,0,0
24159000841,B02,재가노인복지시설 방문목욕,1,0,1,0,0,0,0,0,0,0,2,0,0
24159000845,B01,재가노인복지시설 방문요양,1,0,0,0,0,0,0,0,0,0,15,0,0
24159000845,B02,재가노인복지시설 방문목욕,1,0,0,0,0,0,0,0,0,0,2,0,0
24159000846,B03,재가노인복지시설 주야간보호,1,0,1,0,0,0,1,0,0,0,2,0,0
24159000848,B01,재가노인복지시설 방문요양,1,0,0,0,0,0,0,0,0,0,6,0,0
24161000016,B03,재가노인복지시설 주야간보호,1,0,1,0,0,0,1,0,0,0,8,0,0
24161000206,B05,재가노인복지시설 방문간호,1,0,0,0,0,50,1,0,0,0,0,0,0
24161000207,B03,재가노인복지시설 주야간보호,1,0,2,0,0,0,1,0,0,0,5,0,0
24161000208,B01,재가노인복지시설 방문요양,1,0,0,0,0,0,0,0,0,0,5,0,0
24161000208,B03,재가노인복지시설 주야간보호,1,0,2,0,0,0,1,0,0,0,5,0,0
24161000209,B01,재가노인복지시설 방문요양,1,0,2,0,0,0,0,0,0,0,37,0,0
24161000213,B01,재가노인복지시설 방문요양,1,0,4,0,0,0,0,0,0,0,62,0,0
24161000213,B02,재가노인복지시설 방문목욕,1,0,0,0,0,0,0,0,0,0,2,0,0
24161000213,B03,재가노인복지시설 주야간보호,1,0,2,0,0,0,1,0,0,0,8,0,0
24161000216,B01,재가노인복지시설 방문요양,1,0,2,0,0,0,0,0,0,0,40,0,0
24161000216,B02,재가노인복지시설 방문목욕,1,0,2,0,0,0,0,0,0,0,12,0,0
24161000219,B01,재가노인복지시설 방문요양,1,0,1,0,0,0,0,0,0,0,23,0,0
24161000219,B02,재가노인복지시설 방문목욕,1,0,0,0,0,0,0,0,0,0,1,0,0
24161000221,B01,재가노인복지시설 방문요양,1,0,2,0,0,0,0,0,0,0,34,0,0
24161000221,B02,재가노인복지시설 방문목욕,1,0,1,0,0,0,0,0,0,0,0,0,0
24161000225,B01,재가노인복지시설 방문요양,1,0,2,0,0,0,0,0,0,0,91,0,0
24161000225,B02,재가노인복지시설 방문목욕,2,0,0,0,0,0,0,0,0,0,23,0,0
24161000226,B01,재가노인복지시설 방문요양,1,0,2,0,0,0,0,0,0,0,53,0,0
24161000227,B06,재가노인복지시설 복지용구,0,0,0,0,0,0,0,0,0,0,0,0,0
24161000228,B01,재가노인복지시설 방문요양,1,0,3,0,0,0,0,0,0,0,39,0,0
24161000228,B02,재가노인복지시설 방문목욕,1,0,2,0,0,0,0,0,0,0,0,0,0
24161000228,B05,재가노인복지시설 방문간호,1,0,2,0,0,2,2,0,0,0,0,0,0
24161000229,B01,재가노인복지시설 방문요양,1,0,3,0,0,0,0,0,0,0,72,0,0
24161000229,B02,재가노인복지시설 방문목욕,1,0,0,0,0,0,0,0,0,0,0,0,0
24161000234,B06,재가노인복지시설 복지용구,1,0,0,0,0,0,0,0,0,0,0,0,1
24161000237,B01,재가노인복지시설 방문요양,1,0,2,0,0,0,0,0,0,0,44,0,0
24161000237,B02,재가노인복지시설 방문목욕,1,0,0,0,0,0,0,0,0,0,4,0,0
24161000238,B01,재가노인복지시설 방문요양,1,0,2,0,0,0,0,0,0,0,43,0,0
24161000238,B02,재가노인복지시설 방문목욕,1,0,1,0,0,0,0,0,0,0,39,0,0
24161000240,B01,재가노인복지시설 방문요양,1,0,1,0,0,0,0,0,0,0,20,0,0
24161000240,B02,재가노인복지시설 방문목욕,1,0,1,0,0,0,0,0,0,0,1,0,0
24161000241,B01,재가노인복지시설 방문요양,1,0,3,0,0,0,0,0,0,0,73,0,0
24161000241,B02,재가노인복지시설 방문목욕,1,0,0,0,0,0,0,0,0,0,0,0,0
24161000242,B01,재가노인복지시설 방문요양,1,0,2,0,0,0,0,0,0,0,55,0,0
24161000242,B02,재가노인복지시설 방문목욕,1,0,0,0,0,0,0,0,0,0,3,0,0
24161000248,B01,재가노인복지시설 방문요양,1,0,2,0,0,0,0,0,0,0,47,0,0
24161000248,B02,재가노인복지시설 방문목욕,1,0,0,0,0,0,0,0,0,0,0,0,0
24161000250,B01,재가노인복지시설 방문요양,0,0,0,0,0,0,0,0,0,0,2,0,0
24161000250,B03,재가노인복지시설 주야간보호,1,0,1,0,0,0,1,0,0,0,1,0,0
24161000253,B01,재가노인복지시설 방문요양,1,0,3,0,0,0,0,0,0,0,76,0,0
24161000253,B02,재가노인복지시설 방문목욕,1,0,1,0,0,0,0,0,0,0,76,0,0
24161000256,B01,재가노인복지시설 방문요양,1,0,0,0,0,0,0,0,0,0,6,0,0
24161000256,B02,재가노인복지시설 방문목욕,1,0,0,0,0,0,0,0,0,0,1,0,0
24161000257,B01,재가노인복지시설 방문요양,1,0,2,0,0,0,0,0,0,0,88,0,0
24161000257,B02,재가노인복지시설 방문목욕,1,0,1,0,0,0,0,0,0,0,3,0,0
24161000258,B06,재가노인복지시설 복지용구,1,0,0,0,0,0,0,0,0,0,0,0,0
24161000260,B01,재가노인복지시설 방문요양,1,0,1,0,0,0,0,0,0,0,162,0,0
24161000260,B02,재가노인복지시설 방문목욕,1,0,1,0,0,0,0,0,0,0,10,0,0
24161000261,B01,재가노인복지시설 방문요양,1,0,0,0,0,0,0,0,0,0,23,0,0
24161000261,B02,재가노인복지시설 방문목욕,1,0,0,0,0,0,0,0,0,0,2,0,0
24161000268,B03,재가노인복지시설 주야간보호,1,0,2,0,0,0,1,0,0,0,5,0,0
24161000270,B01,재가노인복지시설 방문요양,1,0,0,0,0,0,0,0,0,0,19,0,0
24161000270,B03,재가노인복지시설 주야간보호,1,0,2,0,0,0,2,0,0,0,8,0,0
24161000271,B01,재가노인복지시설 방문요양,1,0,3,0,0,0,0,0,0,0,43,0,0
24161000271,B02,재가노인복지시설 방문목욕,1,0,2,0,0,0,0,0,0,0,8,0,0
24161000275,B03,재가노인복지시설 주야간보호,1,0,1,0,0,0,1,0,0,0,2,0,0
24161000276,B01,재가노인복지시설 방문요양,1,0,3,0,0,0,0,0,0,0,72,0,0
24161000276,B02,재가노인복지시설 방문목욕,1,0,3,0,0,0,0,0,0,0,70,0,0
24161000280,B01,재가노인복지시설 방문요양,1,0,2,0,0,0,0,0,0,0,58,0,0
24161000280,B02,재가노인복지시설 방문목욕,1,0,2,0,0,0,0,0,0,0,4,0,0
24161000282,B03,재가노인복지시설 주야간보호,1,0,1,0,0,0,1,0,0,0,5,0,0
24161000284,B01,재가노인복지시설 방문요양,1,0,2,0,0,0,0,0,0,0,65,0,0
24161000284,B02,재가노인복지시설 방문목욕,1,0,0,0,0,0,0,0,0,0,5,0,0
24161000284,B03,재가노인복지시설 주야간보호,1,0,3,0,0,0,1,0,0,0,5,0,0
24161000285,B01,재가노인복지시설 방문요양,1,0,1,0,0,0,0,0,0,0,21,0,0
24161000285,B02,재가노인복지시설 방문목욕,1,0,0,0,0,0,0,0,0,0,0,0,0
24161000286,B01,재가노인복지시설 방문요양,1,0,0,0,0,0,0,0,0,0,12,0,0
24161000286,B02,재가노인복지시설 방문목욕,0,0,0,0,0,0,0,0,0,0,2,0,0
24161000289,B03,재가노인복지시설 주야간보호,1,0,1,0,0,0,1,0,0,0,8,0,0
24161000290,B03,재가노인복지시설 주야간보호,1,0,1,0,0,0,1,0,0,0,5,0,0
24161000292,B03,재가노인복지시설 주야간보호,1,0,2,0,0,0,2,0,0,0,8,0,0
24161000297,B01,재가노인복지시설 방문요양,1,0,0,0,0,0,0,0,0,0,9,0,0
24161000297,B02,재가노인복지시설 방문목욕,0,0,0,0,0,0,0,0,0,0,0,0,0
24161000298,B03,재가노인복지시설 주야간보호,1,0,1,0,0,0,1,0,1,0,6,0,0
24161000300,B01,재가노인복지시설 방문요양,1,0,0,0,0,0,0,0,0,0,12,0,0
24161000300,B03,재가노인복지시설 주야간보호,1,0,2,0,0,0,1,0,0,0,6,0,0
24161000304,B03,재가노인복지시설 주야간보호,1,0,2,0,0,0,1,0,0,0,4,0,0
24161000306,B01,재가노인복지시설 방문요양,1,0,1,0,0,0,0,0,0,0,23,0,0
24161000306,B02,재가노인복지시설 방문목욕,1,0,1,0,0,0,0,0,0,0,23,0,0
24161000309,B01,재가노인복지시설 방문요양,1,0,0,0,0,0,0,0,0,0,37,0,0
24161000310,B01,재가노인복지시설 방문요양,1,0,0,0,0,0,0,0,0,0,4,0,0
24161000310,B03,재가노인복지시설 주야간보호,1,0,2,0,0,0,1,0,0,0,5,0,0
24161000312,B03,재가노인복지시설 주야간보호,1,0,2,0,0,0,1,0,0,0,4,0,0
24161000313,B01,재가노인복지시설 방문요양,1,0,2,0,0,0,0,0,0,0,41,0,0
24161000313,B02,재가노인복지시설 방문목욕,1,0,2,0,0,0,0,0,0,0,3,0,0
24161000315,B01,재가노인복지시설 방문요양,1,0,0,0,0,0,0,0,0,0,4,0,0
24161000315,B02,재가노인복지시설 방문목욕,1,0,0,0,0,0,0,0,0,0,1,0,0
24161000315,B03,재가노인복지시설 주야간보호,1,0,2,0,0,0,1,0,0,0,4,0,0
24161000320,B01,재가노인복지시설 방문요양,1,0,0,0,0,0,0,0,0,0,11,0,0
24161000323,B06,재가노인복지시설 복지용구,1,0,0,0,0,0,0,0,0,0,0,0,0
24161000325,B01,재가노인복지시설 방문요양,1,0,0,0,0,0,0,0,0,0,6,0,0
24161000326,B01,재가노인복지시설 방문요양,1,0,0,0,0,0,0,0,0,0,22,0,0
24161000329,B01,재가노인복지시설 방문요양,1,0,1,0,0,0,0,0,0,0,30,0,0
24161000329,B02,재가노인복지시설 방문목욕,0,0,0,0,0,0,0,0,0,0,0,0,0
24161000331,B03,재가노인복지시설 주야간보호,1,0,1,0,0,0,1,0,0,0,2,1,0
24161000332,B03,재가노인복지시설 주야간보호,1,0,2,0,0,0,1,0,0,0,4,0,0
24161000334,B01,재가노인복지시설 방문요양,1,0,0,0,0,0,0,0,0,0,1,0,0
24161000334,B02,재가노인복지시설 방문목욕,0,0,0,0,0,0,0,0,0,0,0,0,0
24161000335,B01,재가노인복지시설 방문요양,1,0,2,0,0,0,0,0,0,0,32,0,0
24161000335,B02,재가노인복지시설 방문목욕,1,0,0,0,0,0,0,0,0,0,2,0,0
24161000336,B01,재가노인복지시설 방문요양,1,0,0,0,0,0,0,0,0,0,23,0,0
24161000336,B02,재가노인복지시설 방문목욕,0,0,0,0,0,0,0,0,0,0,0,0,0
24161000338,B01,재가노인복지시설 방문요양,1,0,1,0,0,0,0,0,0,0,21,0,0
24161000339,B01,재가노인복지시설 방문요양,1,0,1,0,0,0,0,0,0,0,34,0,0
24161000339,B02,재가노인복지시설 방문목욕,0,0,0,0,0,0,0,0,0,0,0,0,0
24161000340,B01,재가노인복지시설 방문요양,1,0,1,0,0,0,0,0,0,0,20,0,0
24161000342,B01,재가노인복지시설 방문요양,0,0,0,0,0,0,0,0,0,0,0,0,0
24161000342,B02,재가노인복지시설 방문목욕,0,0,0,0,0,0,0,0,0,0,1,0,0
24161000343,B01,재가노인복지시설 방문요양,1,0,0,0,0,0,0,0,0,0,4,0,0
24161000345,B03,재가노인복지시설 주야간보호,1,0,1,0,0,0,1,0,0,0,4,0,0
24161000346,B01,재가노인복지시설 방문요양,1,0,0,0,0,0,0,0,0,0,8,0,0
24161000350,B01,재가노인복지시설 방문요양,1,0,0,0,0,0,0,0,0,0,2,0,0
24161000351,B01,재가노인복지시설 방문요양,1,0,1,0,0,0,0,0,0,0,17,0,0
24161000352,B01,재가노인복지시설 방문요양,1,0,1,0,0,0,0,0,0,0,17,0,0
24161000353,B06,재가노인복지시설 복지용구,1,0,0,0,0,0,0,0,0,0,0,0,2
24161000356,B01,재가노인복지시설 방문요양,1,0,1,0,0,0,0,0,0,0,4,0,0
24161000356,B02,재가노인복지시설 방문목욕,1,0,0,0,0,0,0,0,0,0,1,0,0
24161000357,B01,재가노인복지시설 방문요양,2,0,0,0,0,0,0,0,0,0,17,0,0
24161000358,B01,재가노인복지시설 방문요양,1,0,0,0,0,0,0,0,0,0,9,0,0
24161000361,B01,재가노인복지시설 방문요양,1,0,0,0,0,0,0,0,0,0,1,0,0
24161000361,B02,재가노인복지시설 방문목욕,1,0,0,0,0,0,0,0,0,0,0,0,0
24161000362,B03,재가노인복지시설 주야간보호,1,0,1,0,0,1,0,0,0,0,1,0,0
24161000364,B01,재가노인복지시설 방문요양,1,0,0,0,0,0,0,0,0,0,1,0,0
24161000365,B01,재가노인복지시설 방문요양,1,0,0,0,0,0,0,0,0,0,3,0,0
24161000366,B06,재가노인복지시설 복지용구,1,0,0,0,0,0,0,0,0,0,0,0,0
24161000367,B06,재가노인복지시설 복지용구,1,0,0,0,0,0,0,0,0,0,0,0,0
24161000368,B01,재가노인복지시설 방문요양,1,0,0,0,0,0,0,0,0,0,2,0,0
24161000368,B02,재가노인복지시설 방문목욕,0,0,0,0,0,0,0,0,0,0,0,0,0
24161000369,B03,재가노인복지시설 주야간보호,1,0,0,0,0,0,0,0,0,0,0,0,0
24163000030,B01,재가노인복지시설 방문요양,1,0,1,0,0,0,0,0,0,0,20,0,0
24163000030,B02,재가노인복지시설 방문목욕,0,0,0,0,0,0,0,0,0,0,0,0,0
24163000030,B03,재가노인복지시설 주야간보호,1,0,3,0,0,0,1,0,0,0,5,0,0
24163000030,B05,재가노인복지시설 방문간호,0,0,0,0,0,0,0,0,0,0,0,0,0
24163000298,B01,재가노인복지시설 방문요양,1,0,2,0,0,0,0,0,0,0,49,0,0
24163000298,B02,재가노인복지시설 방문목욕,1,0,0,0,0,0,0,0,0,0,10,0,0
24163000298,B06,재가노인복지시설 복지용구,1,0,0,0,0,0,0,0,0,0,0,0,0
24163000380,B01,재가노인복지시설 방문요양,1,0,0,0,0,0,0,0,0,0,9,0,0
24163000380,B02,재가노인복지시설 방문목욕,0,0,0,0,0,0,0,0,0,0,0,0,0
24163000380,B03,재가노인복지시설 주야간보호,1,0,2,0,0,0,1,0,0,0,10,0,0
24163000384,B01,재가노인복지시설 방문요양,1,0,2,0,0,0,0,0,0,0,26,0,0
24163000384,B02,재가노인복지시설 방문목욕,0,0,0,0,0,0,0,0,0,0,0,0,0
24163000384,B03,재가노인복지시설 주야간보호,0,0,0,0,0,0,0,0,0,0,0,0,0
24163000396,B01,재가노인복지시설 방문요양,1,0,0,0,0,0,0,0,0,0,21,0,0
24163000397,B01,재가노인복지시설 방문요양,1,0,0,0,0,0,0,0,0,0,1,0,0
24163000397,B03,재가노인복지시설 주야간보호,1,0,3,0,0,0,1,0,0,0,8,1,0
24163000401,B01,재가노인복지시설 방문요양,1,0,2,0,0,0,0,0,0,0,32,0,0
24163000401,B02,재가노인복지시설 방문목욕,1,0,2,0,0,0,0,0,0,0,11,0,0
24163000410,B01,재가노인복지시설 방문요양,1,0,1,0,0,0,0,0,0,0,25,0,0
24163000411,B01,재가노인복지시설 방문요양,1,0,1,0,0,0,0,0,0,0,30,0,0
24163000411,B02,재가노인복지시설 방문목욕,0,0,0,0,0,0,0,0,0,0,0,0,0
24163000412,B01,재가노인복지시설 방문요양,1,0,2,0,0,0,0,0,0,0,44,0,0
24163000412,B02,재가노인복지시설 방문목욕,0,0,0,0,0,0,0,0,0,0,0,0,0
24163000422,B01,재가노인복지시설 방문요양,1,0,0,0,0,0,0,0,0,0,4,0,0
24163000422,B02,재가노인복지시설 방문목욕,1,0,0,0,0,0,0,0,0,0,0,0,0
24163000422,B03,재가노인복지시설 주야간보호,1,0,0,0,0,0,1,0,0,0,1,0,0
24163000430,B01,재가노인복지시설 방문요양,1,0,4,0,0,0,0,0,0,0,54,0,0
24163000430,B06,재가노인복지시설 복지용구,0,0,0,0,0,0,0,0,0,0,0,0,0
24163000432,B01,재가노인복지시설 방문요양,1,0,2,0,0,0,0,0,0,0,33,0,0
24163000438,B03,재가노인복지시설 주야간보호,1,0,2,0,0,0,0,0,0,2,7,0,0
24163000443,B01,재가노인복지시설 방문요양,1,0,2,0,0,0,0,0,0,0,46,0,0
24163000443,B02,재가노인복지시설 방문목욕,1,0,0,0,0,0,0,0,0,0,4,0,0
24163000443,B03,재가노인복지시설 주야간보호,1,0,2,0,0,0,1,0,0,0,4,0,0
24163000446,B01,재가노인복지시설 방문요양,1,0,0,0,0,0,0,0,0,0,11,0,0
24163000446,B02,재가노인복지시설 방문목욕,0,0,0,0,0,0,0,0,0,0,2,0,0
24163000451,B01,재가노인복지시설 방문요양,1,0,0,0,0,0,0,0,0,0,3,0,0
24163000451,B02,재가노인복지시설 방문목욕,1,0,0,0,0,0,0,0,0,0,1,0,0
24163000458,B01,재가노인복지시설 방문요양,1,0,1,0,0,0,0,0,0,0,43,0,0
24163000458,B05,재가노인복지시설 방문간호,1,0,1,0,0,16,3,0,0,0,0,0,0
24163000461,B04,재가노인복지시설 단기보호,1,0,1,0,0,0,1,0,0,0,4,0,0
24163000465,B01,재가노인복지시설 방문요양,1,0,1,0,0,0,0,0,0,0,21,0,0
24163000466,B01,재가노인복지시설 방문요양,1,0,0,0,0,0,0,0,0,0,10,0,0
24163000466,B02,재가노인복지시설 방문목욕,1,0,0,0,0,0,0,0,0,0,0,0,0
24163000471,B01,재가노인복지시설 방문요양,1,0,1,0,0,0,0,0,0,0,22,0,0
24163000471,B02,재가노인복지시설 방문목욕,0,0,0,0,0,0,0,0,0,0,0,0,0
24163000473,B01,재가노인복지시설 방문요양,1,1,1,0,0,0,0,0,0,0,8,0,0
24163000473,B02,재가노인복지시설 방문목욕,0,0,0,0,0,0,0,0,0,0,0,0,0
24163000475,B01,재가노인복지시설 방문요양,1,0,2,0,0,0,0,0,0,0,36,0,0
24163000475,B03,재가노인복지시설 주야간보호,1,0,4,0,0,0,2,0,0,1,16,0,0
24163000475,B04,재가노인복지시설 단기보호,0,0,0,0,0,0,0,0,0,0,0,0,0
24163000476,B01,재가노인복지시설 방문요양,1,0,0,0,0,0,0,0,0,0,3,0,0
24163000476,B02,재가노인복지시설 방문목욕,1,0,0,0,0,0,0,0,0,0,2,0,0
24163000477,B03,재가노인복지시설 주야간보호,1,0,2,0,0,1,1,0,0,0,4,0,0
24163000479,B01,재가노인복지시설 방문요양,1,0,3,0,0,0,0,0,0,0,63,0,0
24163000481,B01,재가노인복지시설 방문요양,1,0,0,0,0,0,0,0,0,0,14,0,0
24163000481,B02,재가노인복지시설 방문목욕,1,0,0,0,0,0,0,0,0,0,0,0,0
24163000483,B01,재가노인복지시설 방문요양,0,0,0,0,0,0,0,0,0,0,0,0,0
24163000483,B02,재가노인복지시설 방문목욕,0,0,0,0,0,0,0,0,0,0,0,0,0
24163000483,B03,재가노인복지시설 주야간보호,1,0,3,0,0,0,1,0,0,0,11,0,0
24163000484,B01,재가노인복지시설 방문요양,1,0,2,0,0,0,0,0,0,0,27,0,0
24163000485,B01,재가노인복지시설 방문요양,1,0,1,0,0,0,0,0,0,0,62,0,0
24163000490,B01,재가노인복지시설 방문요양,1,0,1,0,0,0,0,0,0,0,43,0,0
24163000494,B06,재가노인복지시설 복지용구,1,0,0,0,0,0,0,0,0,0,0,0,0
24163000500,B01,재가노인복지시설 방문요양,1,0,0,0,0,0,0,0,0,0,0,0,0
24163000500,B03,재가노인복지시설 주야간보호,1,0,3,0,0,0,1,0,0,0,7,0,0
24163000501,B01,재가노인복지시설 방문요양,1,0,1,0,0,0,0,0,0,0,31,0,0
24163000503,B01,재가노인복지시설 방문요양,1,0,0,0,0,0,0,0,0,0,0,0,0
24163000503,B03,재가노인복지시설 주야간보호,0,0,0,0,0,0,0,0,0,0,0,0,0
24163000504,B01,재가노인복지시설 방문요양,1,0,0,0,0,0,0,0,0,0,2,0,0
24163000511,B01,재가노인복지시설 방문요양,1,0,0,0,0,0,0,0,0,0,8,0,0
24163000511,B03,재가노인복지시설 주야간보호,1,0,0,0,0,0,1,0,0,0,2,0,0
24163000514,B03,재가노인복지시설 주야간보호,1,0,0,0,0,0,0,0,0,0,0,0,0
24163000514,B04,재가노인복지시설 단기보호,1,0,1,0,0,0,1,0,0,0,18,0,0
24163000515,B01,재가노인복지시설 방문요양,1,0,0,0,0,0,0,0,0,0,9,0,0
24163000515,B02,재가노인복지시설 방문목욕,1,0,0,0,0,0,0,0,0,0,0,0,0
24163000515,B03,재가노인복지시설 주야간보호,1,0,2,0,0,0,0,0,0,1,3,0,0
24163000519,B01,재가노인복지시설 방문요양,1,0,0,0,0,0,0,0,0,0,0,0,0
