longTermAdminSym_request,adminPttnCd_request,siDoCd_request,siGunGuCd_request,adminNm_request,resultCode,resultMsg,adminPttnCd,hmpgAddr,longTermAdminSym,pkngEquip,tfMth
34711000135,C03,47,113,가장조은복지센터,00,NORMAL SERVICE.,C03,http://blog.naver.com/pjo3681,34711000135,1. 공영주차장 (권장): 장성동 CU 편의점 뒤편 소규모 공영주차장 이용 (무료)2. 공원 갓길 주차: 장성근린공원 경계면을 따라 조성된 주차 구역 이용 가능3. 센터 주변: 센터 건물 인근 갓길 주차 가능※ 가장조은 복지센터는 어르신들의 안전한 이동을 위해 송영 차량 전용 구역을 상시 운영 중입니다.방문객께서는 원활한 차량 흐름을 위해 가급적 CU 앞 공영주차장이나 공원 갓길 주차 구역 이용을 부탁드립니다.,"[위치 주소] 포항시 북구 장성동 법원로 63번길 20 (가장조은 복지센터)[대중교통] 시내버스 206, 209, 216번 → '장성동 대림골든빌' 하차 (도보 5분)[자가용] 장원초등학교 정문 기준 우회전 후 200m 직진 (내비게이션 '가장조은 복지센터' 검색)[도보] 장성동 대림골든빌 옆 산책 공원 기준 우측 방향 500m 위치"
34711000170,C03,47,111,선한이웃노인복지원,00,NORMAL SERVICE.,C03,blog.naver.com/ruhappy1981,34711000170,"선한이웃노인복지원(주간보호센터,방문요양) 건물 앞 주차 시설 완비","대해초등학교 (버스 302, 305번)에서  도보로 5분거리티맵 바로가기https://surl.tmap.co.kr/ee7f8a23네이버 지도 바로가기https://map.naver.com/v5/entry/place/1241698907?c=14400664.4979657,4303895.6636400,13,0,0,0,dh&placePath=%2Fhome%3Fentry=pll"
34711000200,C03,47,111,해와달노인복지센터,00,NORMAL SERVICE.,C03,http://band.us/#!/band/55421058,34711000200,본원 주차장 20대,"301, 305, 306, 308번 승강장이 있습니다.시내에서 오천방면으로 버스를 타시고 오시다 보면 우리유치원승강장에서 내리서서 맞은편에 GS칼텍스(스타주유소)뒷편 5층건물 해와달요양원간판이 있는 건물입니다.오천시장에서 서문사거리를 경유하여 시내방면으로 오시다 구정에 위치한 GS칼텍스(스타주유소)뒷편 5층건물 해와달요양원간판이 있는 건물입니다."
34711000273,C03,47,111,오천행복재가복지센터,00,NORMAL SERVICE.,C03,http://cafe.daum.net/happylive1004,34711000273,건물 주위 주차할 공간이 여유있음.건물 내 주차장 별도 있음.,"시내에서 오천서문사거리 하차 (차량-305번, 308번)문덕에서 오천서문사거리 하차(차량- 305번, 306번, 308번, 800번)장기에서 오천서문사거리 하차(차량- 800번)버스에서 내려서 도보 3분거리.강이비인후과 제일유치원 사이 골목에서 50M에 있음"
34711000200,C04,47,111,해와달노인복지센터,00,NORMAL SERVICE.,C04,http://band.us/#!/band/55421058,34711000200,본원 주차장 20대,"301, 305, 306, 308번 승강장이 있습니다.시내에서 오천방면으로 버스를 타시고 오시다 보면 우리유치원승강장에서 내리서서 맞은편에 GS칼텍스(스타주유소)뒷편 5층건물 해와달요양원간판이 있는 건물입니다.오천시장에서 서문사거리를 경유하여 시내방면으로 오시다 구정에 위치한 GS칼텍스(스타주유소)뒷편 5층건물 해와달요양원간판이 있는 건물입니다."
34719000188,C04,47,190,심청노인복지센터,00,NORMAL SERVICE.,C04,http://longtermcare.or.kr/npbs/r/a/104,34719000188,센터 내 주차장 이용(3대 주차가능),"택시나 자가용이용시 구미1대학 방향 GM(컨벤션)웨딩 맞은편에 씽씽자동차 상사 왼쪽에 위치함버스노선: 27, 51-1, 53, 57, 999"
34729028901,C04,47,290,(A+)황박사노치원,00,NORMAL SERVICE.,C04,http://www.drh.kr,34729028901,"기관앞 3대 주차가능,단지내 20대주차가능",시설봉고차 시설승용차시설자가용
34711000054,C05,47,113,동국 방문요양센터,00,NORMAL SERVICE.,C05,http://cafe.daum.net/donggukcare,34711000054,"센터앞 도로 주차선에 주차(주차금지라인확인요함),탑마트주차장  이용.대동우방아파트 안 주차가능.","시내버스 111번,120번,206번(자명경유),302번,308번,700번 대동우방아파트정차(뜌레쥬르앞)마을버스 용흥1,창포1"
34711000227,C05,47,113,경북재가요양원,00,NORMAL SERVICE.,C05,www.kms56950@naver.com,34711000227,자가 운전시 세종황제 맨션 주차장 이용 가능,308번(기본)- 한동맨션 하차5000번(급행)-마산사거리 하차
34711000457,C05,47,113,소담방문간호센터,00,NORMAL SERVICE.,C05,blog.naver.com/opti71,34711000457,달전2차 삼도뷰엔빌 스마트 상가 주변 주차 공간 많음,"120,121(북구순환행, 배차 16분) 305번(배차 16분 간격)달전2차 삼도뷰엔빌 스마트 동측 인근 버스승강장 도보 100m"
34711000458,C05,47,113,국민건강재가복지센터,00,NORMAL SERVICE.,C05,,34711000458,,
34711000467,C05,47,113,한울재가복지센터,00,NORMAL SERVICE.,C05,https://blog.naver.com,34711000467,"도보 이용 권장, 갓길 주차","★버스정류장 : 흥해보건소 정류장★주변건물 : 흥해남산초등학교, 금성타워아파트"
34711000060,C06,47,113,동산보청기의료기상사,00,NORMAL SERVICE.,C06,phdsb.com,34711000060,공용주차장 이용,"선린병원 건너편 버스승강장앞102번, 106번, 108번, 160번, 500번, 550번"
34711000094,C06,47,113,"파티마보조기,의료기백화점",00,NORMAL SERVICE.,C06,,34711000094,,
34711000158,C06,47,111,미래복지재가센타,00,NORMAL SERVICE.,C06,,34711000158,복개천과 사무실앞이 주차장임.,오거리와 오광장중간지점. 이병원 사거리에서 동일기업 사거리쪽으로 크로바아파트 신호대에위치함.
34711000181,C06,47,113,수메디칼,00,NORMAL SERVICE.,C06,무,34711000181,사무실 앞 1대 주차 가능합니다.,
34711000213,C06,47,113,주식회사 케어스토어,00,NORMAL SERVICE.,C06,http://www.carestore.co.kr,34711000213,상시 5대 가능,"시내버스 101, 109, 130번 장량하수처리장에서 하차"
14713000104,G31,47,130,공영노인전문요양시설 사랑원,00,NORMAL SERVICE.,G31,http://www.gywf.org,14713000104,장애인 주차장을 비롯하여 불편함이 없이 잘 되어있습니다.,"<대중교통 이용시>버스번호 -불국동 북토행 601번 터미널 출발시간 - 06:00 07:40 09:10 12:10 15:10 17:40 19:40(막차) 버스가 경주여자정보고등학교를 지나 다리에 서면 그때 하차 하면 됩니다. 그리고 공영복지재단 표지판을 따라 오시면됩니다. <자가용 이용시>경주IC에서 => 보문방향으로 직진 => 울산, 불국사 방향 우회전 => 불국사역 삼거리 신호등에서 우회전 => 철길넘어 좌회전 => 경주여자정보고등학교 지나서 계속 직진 => 우시장 지나서 2번째 다리앞에서 우회전 해서 약 1km 오시면 됩니다.  불국사역 삼거리에서 부터 이정표를 보시고 오시면 됩니다."
14713000370,G31,47,130,네스트빌요양원,00,NORMAL SERVICE.,G31,blog.naver.com/nestcare,14713000370,주차 10대 가능,◎ 대중교통 이용시 신라고등학교 버스정류장에서 도보 1분거리 하차후 참맑은 한의원에서 경주초등학교 방면 10M◎ 자가용 이용시    경주버스 터미널에서 충효동 방향 → 충효교(구름다리)건너자마자 우회전 → 신원아파트 전 바로 좌회전 → 참맑은 한의원에서 우회전 10M 지점   경주(KTX)역에서 터미널 방향 → 신라고 앞 좌회전후 바로 우회전 → 참맑은 한의원에서 좌회전 10M지점
14719000249,G31,47,190,노인요양시설 효구미실버힐,00,NORMAL SERVICE.,G31,blog.naver.com/hyogumiheal,14719000249,승용차 40여대 주차장 확보,구미시 버스 종점(일선교통)에서 내려서 100m 전방구미시 버스 종점(구미버스)에서 내려서 대성지 방향으로 800m 전방
14721000003,G31,47,210,소망의집,00,NORMAL SERVICE.,G31,http://cafe.daum.net/somang.,14721000003,차량 10대정도 주차가능,◎ 자가용 이용 : 풍기(영주)IC-서천교 건넌후 좌회전 100m후 우회전- 소망의집 표지판 확인  ◎ 버스 : 대구-동대구(북대구)고속버스터미널 ⇒영주시외버스터미널⇒택시이용※ 첨부파일 : 약도참고.
14725000094,G31,47,250,상주연세실버타운,00,NORMAL SERVICE.,G31,www.syst.or.kr,14725000094,-주차시설 완비,"서울, 부산, 대구방면(경부고속도로) 김천분기점(구미 ↔ 김천) ⇒ 중부내륙고속도로 ⇒상주I.C ⇒ 낙동방면(좌회전)⇒신상리(구 신상초등학교)⇒의료법인 우석의료재단 상주연세실버타운대중 교통 이용 시 상주시내에서 낙동방면 버스 이용."
14713000104,G32,47,130,공영노인전문요양시설 사랑원,00,NORMAL SERVICE.,G32,http://www.gywf.org,14713000104,장애인 주차장을 비롯하여 불편함이 없이 잘 되어있습니다.,"<대중교통 이용시>버스번호 -불국동 북토행 601번 터미널 출발시간 - 06:00 07:40 09:10 12:10 15:10 17:40 19:40(막차) 버스가 경주여자정보고등학교를 지나 다리에 서면 그때 하차 하면 됩니다. 그리고 공영복지재단 표지판을 따라 오시면됩니다. <자가용 이용시>경주IC에서 => 보문방향으로 직진 => 울산, 불국사 방향 우회전 => 불국사역 삼거리 신호등에서 우회전 => 철길넘어 좌회전 => 경주여자정보고등학교 지나서 계속 직진 => 우시장 지나서 2번째 다리앞에서 우회전 해서 약 1km 오시면 됩니다.  불국사역 삼거리에서 부터 이정표를 보시고 오시면 됩니다."
14713000370,G32,47,130,네스트빌요양원,00,NORMAL SERVICE.,G32,blog.naver.com/nestcare,14713000370,주차 10대 가능,◎ 대중교통 이용시 신라고등학교 버스정류장에서 도보 1분거리 하차후 참맑은 한의원에서 경주초등학교 방면 10M◎ 자가용 이용시    경주버스 터미널에서 충효동 방향 → 충효교(구름다리)건너자마자 우회전 → 신원아파트 전 바로 좌회전 → 참맑은 한의원에서 우회전 10M 지점   경주(KTX)역에서 터미널 방향 → 신라고 앞 좌회전후 바로 우회전 → 참맑은 한의원에서 좌회전 10M지점
14729000004,G32,47,290,보현요양원,00,NORMAL SERVICE.,G32,홈페이지 없음 ( 다음카페: https://cafe.daum.net/bhsilver1     네이버블로그: http,14729000004,넉넉한 주차공간,"☆자가용 이용시 : 1. 경부고속도로 이용시 : 경산I.C에서 하양,와촌방면 진출 후 하양여고 지나 와촌면소재지에서 상암리 방향으로 우회전, (경산 IC에서 20분 정도 소요)2. 대구,포항고속도로 이용시 : 청통와촌IC 에서 하양방면진출 후 와촌면소재지 지나 상암리방향으로 좌회전,(청통와촌IC 에서 10분 소요)3. 국도 이용시 : 대구- 영천방면 산업도로에서 하양지나 와촌 신녕방면으로 좌회전 후 3Km진행, 와촌면소재지 진입전 상암리 방면 우회전. ☆대중교통이용시 1. 하양버스터미널 818번 06:50분 출발 (20분 정도 소요)313번 : 13:25 19:00 출발(20분 정도 소요)--->상암리 하차후 도보 (10분 거리) 2.택시 이용시하양읍에서 20분거리 (약10,000원 소요)"
14792000001,G32,47,920,봉화요양원,00,NORMAL SERVICE.,G32,http://bongyo.jangsumaeul.kr/,14792000001,"승용차15대,  버스 2대 주차 가능","<승용차이용시> 영주,풍기IC하차 - 봉화방면(20분정도소요) - 봉화에서 울진,태백방면(10분정도소요) - 창평터널지나 다덕약수터 지나면서 풍정리 방면으로 하차(우회전) - 춘봉주유소 지나서 좌회전<대중교통이용시> 봉화버스터미널 하차 - 터미널에서 다시 법전,갈방 방면 시내버스 이용갈방에서 하차 - 걸어서 5분"
14792000001,G33,47,920,봉화요양원,00,NORMAL SERVICE.,G33,http://bongyo.jangsumaeul.kr/,14792000001,"승용차15대,  버스 2대 주차 가능","<승용차이용시> 영주,풍기IC하차 - 봉화방면(20분정도소요) - 봉화에서 울진,태백방면(10분정도소요) - 창평터널지나 다덕약수터 지나면서 풍정리 방면으로 하차(우회전) - 춘봉주유소 지나서 좌회전<대중교통이용시> 봉화버스터미널 하차 - 터미널에서 다시 법전,갈방 방면 시내버스 이용갈방에서 하차 - 걸어서 5분"
14792000001,G34,47,920,봉화요양원,00,NORMAL SERVICE.,G34,http://bongyo.jangsumaeul.kr/,14792000001,"승용차15대,  버스 2대 주차 가능","<승용차이용시> 영주,풍기IC하차 - 봉화방면(20분정도소요) - 봉화에서 울진,태백방면(10분정도소요) - 창평터널지나 다덕약수터 지나면서 풍정리 방면으로 하차(우회전) - 춘봉주유소 지나서 좌회전<대중교통이용시> 봉화버스터미널 하차 - 터미널에서 다시 법전,갈방 방면 시내버스 이용갈방에서 하차 - 걸어서 5분"
24711000679,H31,47,113,포항휴주간보호센터,00,NORMAL SERVICE.,H31,준비중,24711000679,10대 주차 가능,"1. 대중교통 - 간선버스: 121번, 700번2. 승용차 - ""포항휴요양원"" 검색 혹은 ""양덕남로8번길 30"" 검색"
24713000311,H31,47,130,청우산대주간보호센터,00,NORMAL SERVICE.,H31,blog.naver.com/cheongwoo_sandae,24713000311,주차시설 완비 15대 주차가능,대중교통 이용201번 (경주시외버스터미널 출발-사방-안강-산대초등학교 하차 - 순복음교회 골목으로 50m)210번 (경주시외버스터미널 출발-사방-안강-산대초등학교 하차 - 순복음교회 골목으로 50m)222번 (안강동부터미널 출발-안강-육통-산대-산대초등학교 하차 -순복음교회 골목으로 50m)
24715000275,H31,47,150,김천나눔사회적협동조합,00,NORMAL SERVICE.,H31,김천나눔사회적협동조합,24715000275,"건물앞 ,지하2층",기차 : 김천역 하차 직지사방향 200m 좌측 평화프라자 2동-101호버스 : 버스터미널 - 김천역-역전우체국앞 하차
24715000340,H31,47,150,우리노인복지센터,00,NORMAL SERVICE.,H31,blog.naver.com/wooriyoyangwon,24715000340,우리노인복지센터  상가 옆 넓은 주차장을 이용하세요^~^팩스:070-7209-6853,"김천시 백옥동 1321  2층 우리노인복지센터(주간보호/방문요양/방문목욕) 3층 우리노인요양원, 1층 방문요양입니다~1층엔 방문요양, 주간보호 치매전담실이 있답니다^^대한교통에서 직지사방면 버스11번 또는 111번 탑승후 농협주유소 앞 정차후 도보 1분거리김천역 버스 승강장에서 11번 또는 111번 버스 탑승후 정착지는 위와 동일합니다054-436-4208"
24717000003,H31,47,170,나천재가노인복지센터,00,NORMAL SERVICE.,H31,"www.nacheon silver.co,kr",24717000003,건물뒷편 주차공간있음.,.서안동IC에서 차량7분거리(시내방면으로 오시다가 송현오거리 맘모스제과점옆 호암빌딩8층건물).남안동IC에서 차량15분거리.안동시청. 안동터미널에서 차량10분거리이내
24713000311,H32,47,130,청우산대주간보호센터,00,NORMAL SERVICE.,H32,blog.naver.com/cheongwoo_sandae,24713000311,주차시설 완비 15대 주차가능,대중교통 이용201번 (경주시외버스터미널 출발-사방-안강-산대초등학교 하차 - 순복음교회 골목으로 50m)210번 (경주시외버스터미널 출발-사방-안강-산대초등학교 하차 - 순복음교회 골목으로 50m)222번 (안강동부터미널 출발-안강-육통-산대-산대초등학교 하차 -순복음교회 골목으로 50m)
24717000003,H32,47,170,나천재가노인복지센터,00,NORMAL SERVICE.,H32,"www.nacheon silver.co,kr",24717000003,건물뒷편 주차공간있음.,.서안동IC에서 차량7분거리(시내방면으로 오시다가 송현오거리 맘모스제과점옆 호암빌딩8층건물).남안동IC에서 차량15분거리.안동시청. 안동터미널에서 차량10분거리이내
24719000197,H32,47,190,은가람재가노인복지센터,00,NORMAL SERVICE.,H32,은가람노인복지타운.kr,24719000197,센터앞 주차시설 12대,1. 자가차량 이용2. 선산터미널에서 20번 버스이용 일2회
24719000477,H32,47,190,효구미노인복지센터,00,NORMAL SERVICE.,H32,blog.naver.com/gumicare365,24719000477,센터 내 주차장 이용,"자차-신길 : 스포랜드 가기 전, 샛길로 들어오면 됨.-구길 : 최신자동차 학원에서 약 50m 올라오면 됨.대중교통-24번/25번/20-2번/401-1번 버스이용 [원호대우아파트] 하차 후 도보 20분 또는 택시이용 3분"
24728000161,H32,47,280,미소치매전담형 주야간보호센터,00,NORMAL SERVICE.,H32,blog.naver.com/jinstar0228,24728000161,건물 옆편으로 주차장 시설 되어 있습니다.,"문경경찰서 밑으로 100미터 지점에 있습니다.점촌터미널에서 시내버스로 오실 때는 시청방면 버스를 타시고 영풍마드레빌 정류장에서 하차하셔서, 문경헬스장 앞까지 도보 5분 거리에 있습니다."
34711000450,I31,47,113,우현노인복지센터,00,NORMAL SERVICE.,I31,https://uhyeon333.modoo.at/,34711000450,건물 옆,"- 대중교통 109번, 107번, 160번- 자가용"
34713000239,I31,47,130,경주어르신종합돌봄센터,00,NORMAL SERVICE.,I31,blog.naver.com/daycare7771,34713000239,"센터 뒤편 주차공간, 장애인용 엘리베이터",중앙시장(아랫시장) 사거리에서 동대사거리(경주여고) 방향으로 120m 거리에 위치하고 있습니다(구 쌍용자동차 대리점 옆)주소 : 경주시 성건동 207-12 (도로명주소:금성로 319)
34719000121,I31,47,190,주식회사참사랑,00,NORMAL SERVICE.,I31,www.chamlove.co.kr,34719000121,참사랑건물 입구에 주차하시면 됨,"시내버스-- 정류장:오성예식장앞                 번호:1-1,1-2,14,141,41,43,44,441,45,46,511,55,56,57,70,71,72,80,81,82,115,141,                        142,143,143-1,170,181,188,555,557                 (구미 터미널에서 큰사거리 방향으로 신화아파트 맞은편 건물 4층)"
34790000024,I31,47,900,대경케어노인복지센터,00,NORMAL SERVICE.,I31,http://00524.노인요양.kr,34790000024,시설 앞 20대주차공간 있음,"경상북도 예천군 예천읍 도효자로 168-13 (생천리 33번지) 대경케어노인복지센터예천읍에서 은풍면 효자면 방향으로 4km 지점 도료가 큰 입간판 있음대중 교통(버스) 이용시(상리, 하리)와 (맛질, 시항) 방면으로 가는 버스는 모두 타시면 됩니다-시외버스 터미널 뒤 그랜드모텔앞 출발 시간06:0006:2007:4008:4009:4010:2011:0012:0013:2014:3016:0017:0018:0018:4019:20"
34719000121,I32,47,190,주식회사참사랑,00,NORMAL SERVICE.,I32,www.chamlove.co.kr,34719000121,참사랑건물 입구에 주차하시면 됨,"시내버스-- 정류장:오성예식장앞                 번호:1-1,1-2,14,141,41,43,44,441,45,46,511,55,56,57,70,71,72,80,81,82,115,141,                        142,143,143-1,170,181,188,555,557                 (구미 터미널에서 큰사거리 방향으로 신화아파트 맞은편 건물 4층)"
14711000453,M31,47,113,우현요양원,00,NORMAL SERVICE.,M31,http://uhyeon333.modoo.at,14711000453,"건물 앞, 옆","대중교통 - 시내버스 109번, 160 번자가용 이용 - 세화여고 방향 진입 후 동아그린아파트에서 좌회전 후 직진"
14711000453,M32,47,113,우현요양원,00,NORMAL SERVICE.,M32,http://uhyeon333.modoo.at,14711000453,"건물 앞, 옆","대중교통 - 시내버스 109번, 160 번자가용 이용 - 세화여고 방향 진입 후 동아그린아파트에서 좌회전 후 직진"
14713000134,S41,47,130,경주따뜻한집,00,NORMAL SERVICE.,S41,,14713000134,주차공간 많음,1) 경주시외버스터미널->내남면사무소->박달방면으로 직진-> 광천교건너 좌회전->구일(안심마을 종점까지)->1km 직진 ->경주따뜻한집2) 활천IC->내와리 방향 2km 지점-> 경주 구일(오른쪽)방향 다리건너 산길 진입-> 산고개 넘어300m 지점 우회전->경주따뜻한집(도착)
14721000195,S41,47,210,은빛둥지,00,NORMAL SERVICE.,S41,minmom6353@hanmail.net,14721000195,마당넓어서 주차장공간 확보 되어있습니다.주차걱정은 안하셔도 됩니다.(20대가능)(소형.대형),영주시 순흥면 회헌로884번길영주시내에서10분거리
14773000079,S41,47,730,금성산치매공동생활가정,00,NORMAL SERVICE.,S41,https://cafe.daum.net/sandong2025,14773000079,주차시설완비,"시외버스(탑리), 자가용"
14811000005,A03,48,121,동진노인복지센터,00,NORMAL SERVICE.,A03,www.dongjin.org,14811000005,센터앞에 주차시설 완비,"1) 개인차 :창원역 또는 창원중앙역에서 15분거리      주남저수지 입구에서 2km 직진 2) 대중교통 : 버스 30,31,32,40,42   내리시는곳 : 동진노인복지센터, 고양이주단지"
14811000006,A03,48,121,주남요양센터,00,NORMAL SERVICE.,A03,https://blog.naver.com/junamcare9974,14811000006,요양시설 앞주차장,"창원시내(도계동) 출발 김해 진영방향 5km 덕산 3거리에서 신호 받아 좌회전, 동읍사무소, 신방초교 주남저수지 조망대 입구 3거리 지나 직진(밀양 창녕 북면 방향) 8km 전방 양교마을(여기까지 주남 저수지 계속 오른쪽에 있음) 0.5km 오른쪽 길 아래 하얀 집 2채(봉곡 저수지 입구)김해(진영) 경유진영, 동 창원IC덕산 3거리, 주남저수지 방향 우회전, 이후 위와 같음창녕 창원북면(온천) 밀양경유창녕은 낙동강건너면 본포, 본포3거리, 약 1km전방에 봉곡저수지, 길 좌측에 섬김의 집 팻말고속도로경유부산방면 동창원 IC로 진주 혹은 대구 경유는 북창원IC 북면 경유"
14811000016,A03,48,121,창원성심요양원,00,NORMAL SERVICE.,A03,www.sungsim.or.kr,14811000016,주차장 완비(15대),"창원 북면 마금산온천 방향 버스노선 (15번, 13번, 24번)버스정류장 창원 성심원 정문에 하차  상세 약도 성심원 홈페이지 참조"
14811000017,A03,48,121,창원성심노인전문요양원,00,NORMAL SERVICE.,A03,sungsim.or.kr,14811000017,"주차장 15대 주차 가능, 장애인 주차장 구비","▣ 자가용 이용 방법     창원(북면 마금산온천 방면) - 행복한병원 - 신촌주유소에서  칠북,함안,남지 방향으로      좌회전해서 3키로 지점 ▣ 버스 이용 방법(신촌주유소에서 하차 055)299-6911,6921로 전화주시면 봉고로 모시러 감) 1) 15번 노선....창원역 출발 - 성심원 경유 - 북면온천 - 상천 도착     (창원역 출발시간 05:30,07:50,11:20,14:20,17:00,19:40      상천 출발시간 06:30,09:30,12:30,15:30,18:10,20:50) 2) 북면 ~ 창원방면 노선 (10번,11번, 12번, 13번, 14번, 15번) 3) 북면 ~ 마산방면 노선 (20번, 21번, 22번, 23번, 24번)  상세 약도 성심원 홈페이지 참조"
14811000133,A03,48,121,다솜창원노인복지센터,00,NORMAL SERVICE.,A03,http://cafe.naver.com/dasom0553,14811000133,※ 전용 주차시설이 마련되어 있습니다.   ☎ 야간 연락처 : 010 - 8793 - 6059(김경숙 실장),"▣ 주소 : 경남 창원시 의창구 동읍 자여로 89              경남 창원시 의창구 동읍 송정리 150-10번지※ 시내버스 34,35,7 번 및 마을버스(창원역에서 다솜창원노인복지센터까지 순환운행)▣고속도로 이용시 : 동창원 IC에서 창원방향으로 약1Km 직진 후 자여사거리에서 좌회전                             하여 900m 직진하면 자여마을 중심부(동읍 송정리 150-10번지)에 당                              복지센터가 위치해 있습니다.▣창원에서 오는길 : 창원대로 끝지점인 의안로 의창사거리에서 우회전하여 39사단 사거리를                              지나 의안로를 따라 도계광장 4거리를 지나서 자여4거리까지 직진                             후 자여4거리에서 우회전하여 900m 직진."
14812000197,A03,48,121,소답노인요양센터,00,NORMAL SERVICE.,A03,blog.naver.com/dalma6650,14812000197,자동차 10여대 주차가능,"100번, 102번, 212번, 104번, 213번, 710번 702번 저희 소답노인요양센터는 소답시장부근에 있습니다. 버스로 오시면  소답초등학교에서 내려 롯데리아와 뚜레쥬르 사이로 쭉 올라 오시면 세원아파트가 있습니다 세원아파트 우측 50M정도 거리에 저희 소답노인요양센터가 있습니다.젊음의 집 바로 뒷편이기도 합니다.주소:창원시 의창구 의안로70번길 27-2전화:055)294-8512~3  팩스:055)261-3020"
14811000007,A04,48,121,수산자비선원 부설 자비마을,00,NORMAL SERVICE.,A04,수산자비선원 부설 자비마을,14811000007,주차시설이 별도로 없고 도로 길가장자리로  주차하실 수 있습니다.,"창원역에서 도계동가는 버스212번, 109번, 타시고 도계초등학교앞에서 하차, 도계초등학교에서 태봉산 옆 자비마을까지는 도보로 10분거리입니다."
14811000023,A04,48,121,아름다운요양원,00,NORMAL SERVICE.,A04,http://blog.naver.com/emoslee,14811000023,10대 정도 차량이 주차할 수 있는 안락한 공간이 마련되어 있습니다.,"저희 아름다운요양원은 2016년 장기요양기관 평가우수기관으로서 보호자와 가족간의 원활한 소통을 위해 네이버밴드로하루하루의 일상을 공개하고 있습니다.그외 궁금한 사항은  네이버 블로그에서 확인해 볼 수 있습니다. https://blog.naver.com/emosleeme특히 저희 요양원의 가장 큰 장점은 어르신의 개별욕구 해소를 위해 개별생활권(개별물품소지가능)을 보장하며 특히 자유롭게 이동할 수 있는 넓은 산책로와 집처럼 안락한 한옥의 정취속에 보호자 가족과의 소통을 위해 매일 창원아름다운요양원 밴드를 만들어 매일 일상을 공유하고 있습니다..^^승용차 이용시: 창원에서 20분 마산에서 30분,  밀양에서 10분, 김해에서 10분거리에 위치하는  교통의 편리성과 주말에 요양원을 방문 후 주변의 자연휴양림 주남저수지와 부곡온천, 북면온천과 본포야외캠핑장 등이 10분거리에 있어 접근성이 매우 용이하여 주말에 방문후 가족간에 여가를 즐 수 있고 또한, 4대강 주변의 자전거도로가 있어 자전거를 이용하여 확 트인 공간속에서 도심속에 묻혀있던 스트레스풀 수 있는 좋은 기회를 제공해 주고 있습니다. 버스 이용시: 창원에서 10분간격으로 마을버스를 운행하고 있어 아름다운요양원 정류소에 하차하시면 됩니다."
14812000153,A04,48,121,온새미로요양원,00,NORMAL SERVICE.,A04,http://blog.daum.net/,14812000153,온새미로요양원 주변  주택지 도로에 주차 가능명곡교회앞 하천가 주차공간에 주차 후 도보,"1) 대중교통 이용 시마산시외버스터미널703(합성동) → 명서다리.명곡교회 정류장 하차800(합성동) → 명서동허앤리병원 정류장 하차100, 113, 122(마산시외버스터미널) → 명서다리.명곡교회 정류장 하차명서전통시장 입구남산시외버스정류소17, 102, 212, 703(남산공원환승센터) → 명서다리.명곡교회 정류장 하차명서전통시장 입구2) 자동차 이용 시경상남도 창원시 의창구 명서동 77-10(명서로120번길 11) 온새미로 요양원. 노인복지센터"
14812000180,A04,48,129,은빛노인센터,00,NORMAL SERVICE.,A04,은빛노인센터 밴드 (전화로 문의요망),14812000180,있음,부산하단에서 58-2. 58-1  9 . 21. 용원종점 진해에서 305.315번  용원사거리
14812000189,A04,48,125,늘돌봄요양센터,00,NORMAL SERVICE.,A04,없음.,14812000189,산복도로 주변 내지는 아랫쪽에 공간이 많이 있습니다.,"버스 262번 진원파크에서 하차버스 105번, 254번, 262번, 707번 한우아파트에서 하차하신 후 (산복도로가 있는 횡단보도쪽)수도암쪽으로 오시면 됩니다."
14812000306,A04,48,129,에버그린 실버홈,00,NORMAL SERVICE.,A04,band.us/band/89264328,14812000306,실버홈 주차장  및 인근주차장 5대,"마산남부터미널에서 860번 타고 진해용원 반짓골 정류소에서 하차창원역에서 757번 타고  진해용원 반짓골 정류소에서 하차진해롯데마트 정류소에서 315번,315-1번, 315-2번, 315-3번  타고 진해용원 반짓골 정류소에서 하차시내에서 305번 305-1번 305-2번 305-3번 진해용원 반짓골 정류소에서 하차부산하단정류소에서  청안동 직행버스 진해용원 반짓골 정류소에서 하차"
24811000030,B01,48,123,한빛노인복지센터,00,NORMAL SERVICE.,B01,http://www.hbwf.or.kr/,24811000030,한국전력에 주차하여 횡단보도 이용하여 건너오세요 또는 한빛교회 옆 주택가에 주차하시고 방문하세요,"은아아파트 정류소에서 내려서 도청 방향으로 도보로 7분 (버스 100번 103번 109번  급행: 703번, 710번)또는 도청에서 내려 은아아파트 방향으로 도보로 5분 (버스 111번, 214번, 급행 : 801번)한국전력 맞은편에서 은아아파트 방향으로 큰길가"
24811000045,B01,48,123,희연재가커뮤니티케어센터,00,NORMAL SERVICE.,B01,http://www.silver4u.net,24811000045,"건물앞 3대, 장애인주차구역1대","- 버스노선 안내 : 문성고등학교, 반지민원센터, 반지사거리에서 하차하시기 바랍니다.-.지선버스 : 10, 11, 12, 13, 14, 17, 213, 30, 31, 32, 34, 35, 505-.간선버스 : 100, 102, 105, 122, 155-.좌석버스 : 703, 710, 751, 752, 757, 800-.개인차량 : 반지동 케이프 타운 지하주차장"
24811000063,B01,48,121,창원성심재가노인복지센터,00,NORMAL SERVICE.,B01,www.sungsim.or.kr,24811000063,차량 5대이상 주차가능함,"1. 버스노선  창원역 -> 창원성심원 정류장 하차(13, 15)2. 자차이용창원 동정동 방향에서 -> 북면 사무소,온천단지 방향으로 주행시에신촌삼거리에서 창녕.함안 방향으로 약 3Km 이동(약 5분 거리), 창원성심원 도착"
