"longTermAdminSym","adminNm","adminPttnCd","siDoCd","siGunGuCd","longTermPeribRgtDt","stpRptDt"
"31165000048","365케어(주)노인복지센터","C01","11","650","20090306","20090304"
"31165000048","365케어(주)노인복지센터","C02","11","650","20090306","20090304"
"31165000054","잠원재가노인복지센터","C01","11","650","20090512","20090430"
"31165000054","잠원재가노인복지센터","C02","11","650","20090512","20090430"
"31165000059","우리노인복지센터","C01","11","650","20090721","20090714"
"31165000059","우리노인복지센터","C02","11","650","20090721","20090714"
"31165000064","다비다 노인복지센터","C01","11","650","20090914","20090907"
"31165000064","다비다 노인복지센터","C02","11","650","20090914","20090907"
"31165000080","사당노인복지센터","C01","11","650","20100223","20100223"
"31165000080","사당노인복지센터","C02","11","650","20100223","20100223"
"31165000092","노후사랑복지센터","C01","11","650","20100830","20100830"
"31165000092","노후사랑복지센터","C02","11","650","20100830","20100830"
"31165000110","시니어스초이스 서초점","C02","11","650","20120305","20120305"
"31165000112","효성메디칼","C06","11","650","20120504","20120504"
"31165000118","스마일홈방문요양센터","C01","11","650","20130104","20130104"
"31165000118","스마일홈방문요양센터","C02","11","650","20130104","20130104"
"31165000121","(A+)시니어스힐링재가요양센터","C01","11","650","20130409","20130409"
"31165000121","(A+)시니어스힐링재가요양센터","C02","11","650","20130409","20130409"
"31165000123","미래기술 치매지원센터","C06","11","650","20130620","20130620"
"31165000124","오렌지실버 어르신용품점","C06","11","650","20130701","20130701"
"31165000132","사랑나눔요양센터","C01","11","650","20140502","20140502"
"31165000132","사랑나눔요양센터","C02","11","650","20140502","20140502"
"31165000132","사랑나눔요양센터","C05","11","650","20140502","20140502"
"31165000138","서초동부재가요양센터","C01","11","650","20141112","20141112"
"31165000138","서초동부재가요양센터","C02","11","650","20141112","20141112"
"31165000140","(A+)가연간호방문요양센터","C01","11","650","20150417","20150417"
"31165000140","(A+)가연간호방문요양센터","C02","11","650","20150417","20150417"
"31165000141","실버랜드복지용구사업소","C06","11","650","20150430","20150430"
"31165000147","다모아재가노인복지센터","C01","11","650","20151229","20151229"
"31165000147","다모아재가노인복지센터","C02","11","650","20151229","20151229"
"31165000150","땡큐시니어건강의료기 강남점","C06","11","650","20170110","20170110"
"31165000151","서초나래의료기","C06","11","650","20170605","20170605"
"31165000154","스마일 선 재가장기요양기관","C01","11","650","20171107","20171107"
"31165000154","스마일 선 재가장기요양기관","C02","11","650","20171107","20171107"
"31165000155","방배재가복지센터","C01","11","650","20180104","20180104"
"31165000155","방배재가복지센터","C02","11","650","20180104","20180104"
"31165000157","참빛사랑복지센터","C01","11","650","20180214","20180214"
"31165000157","참빛사랑복지센터","C02","11","650","20180214","20180214"
"31165000158","서초가람방문요양센터","C01","11","650","20180521","20180521"
"31165000158","서초가람방문요양센터","C02","11","650","20180521","20180521"
"31165000160","서초실버복지센터","C01","11","650","20180628","20180628"
"31165000160","서초실버복지센터","C02","11","650","20180628","20180628"
"31165000162","A가문 복지센터","C01","11","650","20190101","20190101"
"31165000165","미르실버케어센터","C01","11","650","20190615","20190615"
"31165000167","따듯한돌봄","C01","11","650","20190820","20190820"
"31165000169","주성노인복지센터","C01","11","650","20191002","20191002"
"31165000169","주성노인복지센터","C02","11","650","20191002","20191002"
"31165000174","돌봄in재가복지센터","C01","11","650","20191210","20191210"
"31165000174","돌봄in재가복지센터","C02","11","650","20191210","20191210"
"31165000175","'(A)비지팅엔젤스 서초잠원방문요양지점","C01","11","650","20191217","20191217"
"31165000175","'(A)비지팅엔젤스 서초잠원방문요양지점","C02","11","650","20191217","20191217"
"31168000002","'(A)비지팅엔젤스코리아주식회사'","C01","11","680","20080530","20080530"
"31168000002","'(A)비지팅엔젤스코리아주식회사'","C02","11","680","20080530","20080530"
"31168000002","'(A)비지팅엔젤스코리아주식회사'","C05","11","680","20080530","20080530"
"31153000324","아리아케어 방문요양 구로개봉센터","C01","11","530","20190218","20190218"
"31153000324","아리아케어 방문요양 구로개봉센터","C02","11","530","20190218","20190218"
"31153000325","가온재가복지센터","C01","11","530","20190305","20190305"
"31153000325","가온재가복지센터","C02","11","530","20190305","20190305"
"31153000328","시니어토탈케어노인복지센터","C01","11","530","20190408","20190408"
"31153000328","시니어토탈케어노인복지센터","C02","11","530","20190408","20190408"
"31153000328","시니어토탈케어노인복지센터","C05","11","530","20190408","20190408"
"31153000330","소율방문요양복지센터","C01","11","530","20190617","20190617"
"31153000330","소율방문요양복지센터","C02","11","530","20190617","20190617"
"31153000331","다사랑재가복지센터","C01","11","530","20190626","20190626"
"31153000332","가족사랑복지센터","C01","11","530","20190701","20190701"
"31153000332","가족사랑복지센터","C02","11","530","20190701","20190701"
"31153000333","가나실버재가복지센터","C01","11","530","20190820","20190820"
"31153000333","가나실버재가복지센터","C02","11","530","20190820","20190820"
"31153000334","따스아리 재가요양복지센터","C01","11","530","20190821","20190821"
"31153000334","따스아리 재가요양복지센터","C02","11","530","20190821","20190821"
"31153000337","강이보이는장기요양센터","C01","11","530","20191001","20191001"
"31153000339","온수재가복지센터","C01","11","530","20191031","20191031"
"31153000339","온수재가복지센터","C02","11","530","20191031","20191031"
"31153000342","서울한마음재가복지센터","C01","11","530","20191106","20191106"
"31153000342","서울한마음재가복지센터","C02","11","530","20191106","20191106"
"31153000344","한마음재가복지센터","C01","11","530","20191118","20191118"
"31153000344","한마음재가복지센터","C02","11","530","20191118","20191118"
"31153000347","건강소망복지센터A","C01","11","530","20191209","20191209"
"31153000349","약속사회복지재가센터","C01","11","530","20191224","20191224"
"31153000349","약속사회복지재가센터","C02","11","530","20191224","20191224"
"31153000351","(A)건강백세요양센터","C01","11","530","20191224","20191224"
"31153000351","(A)건강백세요양센터","C02","11","530","20191224","20191224"
"31153000354","우리재가노인복지센터","C01","11","530","20191226","20191226"
"31153000354","우리재가노인복지센터","C02","11","530","20191226","20191226"
"31153000355","사랑모아재가복지센터","C01","11","530","20191226","20191226"
"31153000355","사랑모아재가복지센터","C02","11","530","20191226","20191226"
"31154500007","금천요양복지센터","C01","11","545","20080603","20080602"
"31154500007","금천요양복지센터","C02","11","545","20080603","20080602"
"31154500007","금천요양복지센터","C06","11","545","20080603","20080602"
"31154500026","보람노인장기요양센터","C01","11","545","20080714","20080711"
"31154500026","보람노인장기요양센터","C02","11","545","20080714","20080711"
"31154500037","한마음요양복지센터","C01","11","545","20081017","20081014"
"31154500037","한마음요양복지센터","C02","11","545","20081017","20081014"
"31154500037","한마음요양복지센터","C06","11","545","20081017","20081014"
"31168000037","Good Job 재가장기요양기관","C01","11","680","20080828","20080828"
"31168000040","강남효자네 요양복지센터","C01","11","680","20080626","20080626"
"31168000057","한사랑강남재가노인복지센터","C01","11","680","20090409","20090409"
"31168000057","한사랑강남재가노인복지센터","C02","11","680","20090409","20090409"
"31168000068","나눔강남 재가노인복지센터","C01","11","680","20091016","20091016"
"31168000068","나눔강남 재가노인복지센터","C02","11","680","20091016","20091016"
"31168000076","가람 재가노인복지센터","C01","11","680","20091106","20091022"
"31168000076","가람 재가노인복지센터","C02","11","680","20091106","20091022"
"31168000079","(주)엠코리아토탈서비스","C01","11","680","20091124","20091124"
"31168000079","(주)엠코리아토탈서비스","C02","11","680","20091124","20091124"
"31168000079","(주)엠코리아토탈서비스","C06","11","680","20091124","20091124"
"31168000119","강남케어재가노인복지센터","C01","11","680","20110401","20110401"
"31168000119","강남케어재가노인복지센터","C02","11","680","20110401","20110401"
"31168000132","중앙재가노인복지센터","C01","11","680","20111206","20111206"
"31168000132","중앙재가노인복지센터","C02","11","680","20111206","20111206"
"31168000134","강남소망재가노인복지센터","C01","11","680","20120718","20120718"
"31168000134","강남소망재가노인복지센터","C02","11","680","20120718","20120718"
"31168000138","고운홈케어재가센터","C01","11","680","20120903","20120903"
"31168000138","고운홈케어재가센터","C02","11","680","20120903","20120903"
"31168000141","강남신사재가노인복지센터","C01","11","680","20121212","20121212"
"31168000141","강남신사재가노인복지센터","C02","11","680","20121212","20121212"
